Postcode 1,Postcode 2,Postcode 3,Date Introduced,User Type,Easting,Northing,Positional Quality,County Code,County Name,Local Authority Code,Local Authority Name,Ward Code,Ward Name,Country Code,Country Name,Region Code,Region Name,Parliamentary Constituency Code,Parliamentary Constituency Name,European Electoral Region Code,European Electoral Region Name,Primary Care Trust Code,Primary Care Trust Name,Lower Super Output Area Code,Lower Super Output Area Name,Middle Super Output Area Code,Middle Super Output Area Name,Output Area Classification Code,Output Area Classification Name,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Socrata ID
NW3 2JU,NW3  2JU,NW3 2JU,01-1980,0,528014,185689,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000134,Gospel Oak,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000886,,E02000171,,2D3,Cosmopolitans;Aspiring and affluent;EU white-collar workers,-0.154886,51.555569,Postcode Level,04/01/2018,"(51.555569, -0.154886)",1124094
NW3 2JX,NW3  2JX,NW3 2JX,01-1980,0,527974,185643,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000134,Gospel Oak,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000886,,E02000171,,2D3,Cosmopolitans;Aspiring and affluent;EU white-collar workers,-0.15548,51.555165,Postcode Level,04/01/2018,"(51.555165, -0.15548)",1124095
NW3 2JY,NW3  2JY,NW3 2JY,01-1980,0,528025,185607,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000134,Gospel Oak,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000886,,E02000171,,2D3,Cosmopolitans;Aspiring and affluent;EU white-collar workers,-0.154757,51.55483,Postcode Level,04/01/2018,"(51.55483, -0.154757)",1124096
NW3 2JZ,NW3  2JZ,NW3 2JZ,06-1999,0,527993,185549,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000134,Gospel Oak,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000886,,E02000171,,2D3,Cosmopolitans;Aspiring and affluent;EU white-collar workers,-0.15524,51.554316,Postcode Level,04/01/2018,"(51.554316, -0.15524)",1124097
NW3 2LA,NW3  2LA,NW3 2LA,01-1980,0,527918,185684,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000134,Gospel Oak,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000886,,E02000171,,2D3,Cosmopolitans;Aspiring and affluent;EU white-collar workers,-0.156272,51.555546,Postcode Level,04/01/2018,"(51.555546, -0.156272)",1124098
NW3 2LB,NW3  2LB,NW3 2LB,01-1980,0,527966,185565,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000134,Gospel Oak,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000886,,E02000171,,2D3,Cosmopolitans;Aspiring and affluent;EU white-collar workers,-0.155623,51.554466,Postcode Level,04/01/2018,"(51.554466, -0.155623)",1124099
NW3 2LD,NW3  2LD,NW3 2LD,01-1980,0,527935,185643,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000134,Gospel Oak,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000886,,E02000171,,2D3,Cosmopolitans;Aspiring and affluent;EU white-collar workers,-0.156042,51.555174,Postcode Level,04/01/2018,"(51.555174, -0.156042)",1124100
NW3 2LE,NW3  2LE,NW3 2LE,01-1980,0,527921,185596,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000134,Gospel Oak,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000886,,E02000171,,2D3,Cosmopolitans;Aspiring and affluent;EU white-collar workers,-0.156261,51.554755,Postcode Level,04/01/2018,"(51.554755, -0.156261)",1124101
NW3 2LG,NW3  2LG,NW3 2LG,01-1980,0,527807,185677,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000134,Gospel Oak,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000888,,E02000171,,2D3,Cosmopolitans;Aspiring and affluent;EU white-collar workers,-0.157875,51.555508,Postcode Level,04/01/2018,"(51.555508, -0.157875)",1124102
NW3 2LL,NW3  2LL,NW3 2LL,01-1980,0,527349,185541,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000134,Gospel Oak,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000887,,E02000171,,3D1,Ethnicity central;Aspirational techies;New EU tech workers,-0.164527,51.55439,Postcode Level,04/01/2018,"(51.55439, -0.164527)",1124103
NW3 2LN,NW3  2LN,NW3 2LN,01-1980,0,527424,185575,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000134,Gospel Oak,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000887,,E02000171,,3D1,Ethnicity central;Aspirational techies;New EU tech workers,-0.163433,51.554678,Postcode Level,04/01/2018,"(51.554678, -0.163433)",1124104
NW3 2LP,NW3  2LP,NW3 2LP,01-1980,0,527541,185648,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000134,Gospel Oak,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000887,,E02000171,,2D3,Cosmopolitans;Aspiring and affluent;EU white-collar workers,-0.16172,51.555308,Postcode Level,04/01/2018,"(51.555308, -0.16172)",1124105
NW3 2LR,NW3  2LR,NW3 2LR,01-1980,0,527670,185695,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000134,Gospel Oak,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000887,,E02000171,,2D3,Cosmopolitans;Aspiring and affluent;EU white-collar workers,-0.159843,51.555701,Postcode Level,04/01/2018,"(51.555701, -0.159843)",1124106
NW3 2LS,NW3  2LS,NW3 2LS,01-1980,0,527689,185671,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000134,Gospel Oak,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000888,,E02000171,,2D3,Cosmopolitans;Aspiring and affluent;EU white-collar workers,-0.159578,51.555481,Postcode Level,04/01/2018,"(51.555481, -0.159578)",1124107
NW3 2LT,NW3  2LT,NW3 2LT,01-1980,0,527673,185606,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000134,Gospel Oak,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000888,,E02000171,,2D3,Cosmopolitans;Aspiring and affluent;EU white-collar workers,-0.159832,51.554901,Postcode Level,04/01/2018,"(51.554901, -0.159832)",1124108
NW3 2LU,NW3  2LU,NW3 2LU,01-1980,0,527639,185603,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000134,Gospel Oak,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000888,,E02000171,,2D3,Cosmopolitans;Aspiring and affluent;EU white-collar workers,-0.160324,51.554881,Postcode Level,04/01/2018,"(51.554881, -0.160324)",1124109
NW3 2LX,NW3  2LX,NW3 2LX,01-1980,0,527628,185663,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000134,Gospel Oak,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000888,,E02000171,,2D3,Cosmopolitans;Aspiring and affluent;EU white-collar workers,-0.16046,51.555423,Postcode Level,04/01/2018,"(51.555423, -0.16046)",1124110
NW3 2LY,NW3  2LY,NW3 2LY,01-1980,0,527608,185604,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000134,Gospel Oak,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000887,,E02000171,,2D3,Cosmopolitans;Aspiring and affluent;EU white-collar workers,-0.16077,51.554897,Postcode Level,04/01/2018,"(51.554897, -0.16077)",1124111
NW3 2NA,NW3  2NA,NW3 2NA,01-1980,0,527618,185512,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000134,Gospel Oak,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000887,,E02000171,,3D1,Ethnicity central;Aspirational techies;New EU tech workers,-0.160634,51.554071,Postcode Level,04/01/2018,"(51.554071, -0.160634)",1124112
NW3 2NB,NW3  2NB,NW3 2NB,01-1980,0,527582,185606,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000134,Gospel Oak,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000887,,E02000171,,2D3,Cosmopolitans;Aspiring and affluent;EU white-collar workers,-0.161144,51.554921,Postcode Level,04/01/2018,"(51.554921, -0.161144)",1124113
NW3 2ND,NW3  2ND,NW3 2ND,12-1996,0,527569,185539,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000134,Gospel Oak,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000887,,E02000171,,3D1,Ethnicity central;Aspirational techies;New EU tech workers,-0.16133,51.554325,Postcode Level,04/01/2018,"(51.554325, -0.16133)",1124114
NW3 2NE,NW3  2NE,NW3 2NE,01-1980,0,527552,185622,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000134,Gospel Oak,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000887,,E02000171,,2D3,Cosmopolitans;Aspiring and affluent;EU white-collar workers,-0.161571,51.555072,Postcode Level,04/01/2018,"(51.555072, -0.161571)",1124115
NW3 2NG,NW3  2NG,NW3 2NG,01-1980,0,527406,185535,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000134,Gospel Oak,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000887,,E02000171,,3D1,Ethnicity central;Aspirational techies;New EU tech workers,-0.163707,51.554323,Postcode Level,04/01/2018,"(51.554323, -0.163707)",1124116
NW3 2NH,NW3  2NH,NW3 2NH,06-1997,0,527534,185482,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000134,Gospel Oak,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000887,,E02000171,,2D2,Cosmopolitans;Aspiring and affluent;Highly-qualified quaternary workers,-0.161881,51.553818,Postcode Level,04/01/2018,"(51.553818, -0.161881)",1124117
NW3 2NJ,NW3  2NJ,NW3 2NJ,01-1995,1,526702,185514,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000135,Hampstead Town,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000894,,E02000167,,2D3,Cosmopolitans;Aspiring and affluent;EU white-collar workers,-0.173863,51.554293,Postcode Level,04/01/2018,"(51.554293, -0.173863)",1124118
NW3 2NL,NW3  2NL,NW3 2NL,01-1980,0,527817,185554,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000134,Gospel Oak,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000888,,E02000171,,2D3,Cosmopolitans;Aspiring and affluent;EU white-collar workers,-0.157775,51.554401,Postcode Level,04/01/2018,"(51.554401, -0.157775)",1124119
NW3 2NN,NW3  2NN,NW3 2NN,01-1980,0,527801,185511,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000134,Gospel Oak,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000888,,E02000171,,2D3,Cosmopolitans;Aspiring and affluent;EU white-collar workers,-0.158022,51.554018,Postcode Level,04/01/2018,"(51.554018, -0.158022)",1124120
NW3 2NP,NW3  2NP,NW3 2NP,01-1980,0,527774,185618,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000134,Gospel Oak,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000888,,E02000171,,2D3,Cosmopolitans;Aspiring and affluent;EU white-collar workers,-0.158372,51.554986,Postcode Level,04/01/2018,"(51.554986, -0.158372)",1124121
NW3 2NQ,NW3  2NQ,NW3 2NQ,01-1995,0,527473,185507,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000134,Gospel Oak,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000887,,E02000171,,2D2,Cosmopolitans;Aspiring and affluent;Highly-qualified quaternary workers,-0.162751,51.554056,Postcode Level,04/01/2018,"(51.554056, -0.162751)",1124122
NW3 2NR,NW3  2NR,NW3 2NR,01-1980,0,527734,185597,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000134,Gospel Oak,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000888,,E02000171,,2D3,Cosmopolitans;Aspiring and affluent;EU white-collar workers,-0.158956,51.554806,Postcode Level,04/01/2018,"(51.554806, -0.158956)",1124123
NW3 2NS,NW3  2NS,NW3 2NS,01-1980,0,527702,185593,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000134,Gospel Oak,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000888,,E02000171,,2D3,Cosmopolitans;Aspiring and affluent;EU white-collar workers,-0.159393,51.55478,Postcode Level,04/01/2018,"(51.55478, -0.159393)",1124124
NW3 2NT,NW3  2NT,NW3 2NT,01-1980,0,527756,185469,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000134,Gospel Oak,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000888,,E02000171,,2D3,Cosmopolitans;Aspiring and affluent;EU white-collar workers,-0.158685,51.553651,Postcode Level,04/01/2018,"(51.553651, -0.158685)",1124125
NW3 2NU,NW3  2NU,NW3 2NU,05-1994,0,527766,185492,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000134,Gospel Oak,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000888,,E02000171,,2D3,Cosmopolitans;Aspiring and affluent;EU white-collar workers,-0.158533,51.553855,Postcode Level,04/01/2018,"(51.553855, -0.158533)",1124126
NW3 2NW,NW3  2NW,NW3 2NW,06-2001,0,527076,185450,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000135,Hampstead Town,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000897,,E02000173,,2D3,Cosmopolitans;Aspiring and affluent;EU white-collar workers,-0.168495,51.553633,Postcode Level,04/01/2018,"(51.553633, -0.168495)",1124127
NW3 2NX,NW3  2NX,NW3 2NX,12-1996,0,527771,185428,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000134,Gospel Oak,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000888,,E02000171,,3B2,Ethnicity central;Endeavouring ethnic mix;Bangladeshi mixed employment,-0.158484,51.553279,Postcode Level,04/01/2018,"(51.553279, -0.158484)",1124128
NW3 2NY,NW3  2NY,NW3 2NY,01-1980,0,527609,185524,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000134,Gospel Oak,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000887,,E02000171,,3D1,Ethnicity central;Aspirational techies;New EU tech workers,-0.160785,51.554178,Postcode Level,04/01/2018,"(51.554178, -0.160785)",1124129
NW3 2PA,NW3  2PA,NW3 2PA,01-1980,0,527657,185528,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000134,Gospel Oak,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000887,,E02000171,,3D1,Ethnicity central;Aspirational techies;New EU tech workers,-0.160091,51.554203,Postcode Level,04/01/2018,"(51.554203, -0.160091)",1124130
NW3 2PB,NW3  2PB,NW3 2PB,01-1980,0,527536,185577,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000134,Gospel Oak,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000887,,E02000171,,2D3,Cosmopolitans;Aspiring and affluent;EU white-collar workers,-0.161818,51.554671,Postcode Level,04/01/2018,"(51.554671, -0.161818)",1124131
NW3 2PD,NW3  2PD,NW3 2PD,01-1980,0,527517,185553,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000134,Gospel Oak,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000887,,E02000171,,3D1,Ethnicity central;Aspirational techies;New EU tech workers,-0.1621,51.55446,Postcode Level,04/01/2018,"(51.55446, -0.1621)",1124132
NW3 2PF,NW3  2PF,NW3 2PF,01-1992,1,527229,185381,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000135,Hampstead Town,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000898,,E02000173,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.166314,51.552979,Postcode Level,04/01/2018,"(51.552979, -0.166314)",1124133
NW3 2PH,NW3  2PH,NW3 2PH,01-1980,0,526953,185579,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000135,Hampstead Town,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000896,,E02000167,,5B1,Urbanites;Ageing urban living;Delayed retirement,-0.170222,51.55482,Postcode Level,04/01/2018,"(51.55482, -0.170222)",1124134
NW3 2PJ,NW3  2PJ,NW3 2PJ,01-1980,0,527062,185547,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000135,Hampstead Town,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000897,,E02000173,,2D3,Cosmopolitans;Aspiring and affluent;EU white-collar workers,-0.168662,51.554508,Postcode Level,04/01/2018,"(51.554508, -0.168662)",1124135
NW3 2PL,NW3  2PL,NW3 2PL,01-1980,0,527029,185530,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000135,Hampstead Town,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000897,,E02000173,,2D3,Cosmopolitans;Aspiring and affluent;EU white-collar workers,-0.169144,51.554363,Postcode Level,04/01/2018,"(51.554363, -0.169144)",1124136
NW3 2PN,NW3  2PN,NW3 2PN,01-1980,0,527151,185481,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000135,Hampstead Town,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000897,,E02000173,,2D3,Cosmopolitans;Aspiring and affluent;EU white-collar workers,-0.167403,51.553895,Postcode Level,04/01/2018,"(51.553895, -0.167403)",1124137
NW3 2PP,NW3  2PP,NW3 2PP,01-1980,0,527119,185423,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000135,Hampstead Town,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000898,,E02000173,,2D1,Cosmopolitans;Aspiring and affluent;Urban cultural mix,-0.167885,51.553381,Postcode Level,04/01/2018,"(51.553381, -0.167885)",1124138
NW3 2PR,NW3  2PR,NW3 2PR,01-1980,0,527258,185503,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000135,Hampstead Town,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000896,,E02000167,,2D3,Cosmopolitans;Aspiring and affluent;EU white-collar workers,-0.165852,51.554069,Postcode Level,04/01/2018,"(51.554069, -0.165852)",1124139
NW3 2PS,NW3  2PS,NW3 2PS,01-1980,0,527307,185490,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000135,Hampstead Town,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000898,,E02000173,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.165151,51.553941,Postcode Level,04/01/2018,"(51.553941, -0.165151)",1124140
NW3 2PT,NW3  2PT,NW3 2PT,01-1980,0,527251,185547,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000135,Hampstead Town,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000896,,E02000167,,2D3,Cosmopolitans;Aspiring and affluent;EU white-collar workers,-0.165937,51.554466,Postcode Level,04/01/2018,"(51.554466, -0.165937)",1124141
NW3 2PU,NW3  2PU,NW3 2PU,01-1980,0,527204,185564,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000135,Hampstead Town,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000896,,E02000167,,2D3,Cosmopolitans;Aspiring and affluent;EU white-collar workers,-0.166609,51.554629,Postcode Level,04/01/2018,"(51.554629, -0.166609)",1124142
NW3 2PY,NW3  2PY,NW3 2PY,01-1980,0,527225,185601,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000135,Hampstead Town,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000896,,E02000167,,2D3,Cosmopolitans;Aspiring and affluent;EU white-collar workers,-0.166293,51.554957,Postcode Level,04/01/2018,"(51.554957, -0.166293)",1124143
