,Postcode 1,Longitude,Latitude
,NW1W9ZZ,-0.13543,51.530784 
,NW2 2BT,-0.198344,51.55754
,NW2 2BU,-0.197396,51.557537
,NW2 2BX,-0.196757,51.557902
,NW2 2BY,-0.197557,51.558565
,NW2 2DA,-0.198301,51.558276
,NW2 2DB,-0.197935,51.558774
,NW2 2DD,-0.197928,51.557848
,NW2 2RP,-0.208786,51.555406
,NW2 2RR,-0.20801,51.554217
,NW2 2RS,-0.209614,51.555977
,NW2 3BZ,-0.21063,51.553267
,NW2 3EJ,-0.213161,51.555284
,NW2 3EL,-0.212764,51.554739
,NW2 3EP,-0.212065,51.55418
,NW2 3ER,-0.21125,51.554356
,NW2 3ES,-0.210855,51.554143
,NW2 3ET,-0.21144,51.553577
,NW2 3EY,-0.210764,51.553521
,NW2 3HA,-0.210365,51.553758
,NW2 3HB,-0.210265,51.553361
,NW2 3HD,-0.210386,51.55285
,NW2 3LR,-0.211594,51.55601
,NW2 3LU,-0.212128,51.555631
,NW2 3LX,-0.211879,51.555256
,NW2 3LY,-0.210816,51.555491
,NW2 3NA,-0.211772,51.555038
,NW2 3NB,-0.211556,51.554666
,NW2 3ND,-0.207365,51.552375
,NW2 3NE,-0.207613,51.552574
,NW2 3NG,-0.208536,51.553427
,NW2 3NH,-0.209914,51.554605
,NW2 3NJ,-0.206038,51.551183
,NW2 3NL,-0.206605,51.551075
,NW2 3NN,-0.206242,51.550755
,NW2 3NP,-0.206312,51.550819
,NW2 3NX,-0.210815,51.55479
,NW2 3NY,-0.210045,51.554185
,NW2 3PA,-0.209432,51.553636
,NW2 3PB,-0.208251,51.552503
,NW2 3PD,-0.20759,51.550973
,NW2 3PE,-0.207274,51.550563
,NW2 3PG,-0.206665,51.550284
,NW2 3PH,-0.206529,51.550066
,NW2 3QB,-0.205762,51.549389
,NW2 3QD,-0.205571,51.549126
,NW2 3QE,-0.205192,51.549578
,NW2 3QG,-0.205105,51.549244
,NW2 3QH,-0.204026,51.549525
,NW2 3QJ,-0.203998,51.549147
,NW2 3QL,-0.205171,51.549012
,NW2 3QN,-0.203639,51.547262
,NW2 3QP,-0.203278,51.548749
,NW2 3RA,-0.207788,51.551794
,NW2 3RB,-0.206963,51.552231
,NW2 3RD,-0.205096,51.55312
,NW2 3RE,-0.204348,51.55345
,NW2 3RG,-0.203511,51.553815
,NW2 3RH,-0.203644,51.554824
,NW2 3RJ,-0.204026,51.55465
,NW2 3RL,-0.204598,51.554416
,NW2 3RN,-0.204954,51.554161
,NW2 3RP,-0.206786,51.554908
,NW2 3RR,-0.206103,51.554673
,NW2 3RS,-0.20695,51.554491
,NW2 3RT,-0.207047,51.555614
,NW2 3RU,-0.206419,51.553599
,NW2 3SD,-0.207337,51.551527
,NW2 3SE,-0.206615,51.551911
,NW2 3SG,-0.205409,51.552495
,NW2 3SH,-0.204132,51.55306
,NW2 3SJ,-0.202671,51.553901
,NW2 3SL,-0.20251,51.552487
,NW2 3SN,-0.202971,51.552512
,NW2 3SP,-0.203987,51.551988
,NW2 3SR,-0.20356,51.552206
,NW2 3SS,-0.205919,51.553843
,NW2 3ST,-0.205353,51.553933
,NW2 3TB,-0.203848,51.548551
,NW2 3TD,-0.204648,51.548392
,NW2 3TE,-0.203494,51.548033
,NW2 3TG,-0.202616,51.548721
,NW2 3TH,-0.203941,51.549847
,NW2 3TJ,-0.205429,51.550167
,NW2 3TL,-0.204611,51.550415
,NW2 3TN,-0.202118,51.548911
,NW2 3TP,-0.202055,51.54793
,NW2 3TR,-0.203164,51.547614
,NW2 3TW,-0.202887,51.549894
,NW2 3XG,-0.209454,51.553088
,NW2 3XH,-0.209076,51.552803
,NW2 3XJ,-0.208885,51.551775
,NW2 3XL,-0.207917,51.551095
,NW3 1AA,-0.177786,51.559003
,NW3 1AB,-0.177771,51.55938
,NW3 1AD,-0.177247,51.560226
,NW3 1AE,-0.177684,51.560125
,NW3 1AG,-0.177407,51.560561
,NW3 1AH,-0.176709,51.560695
,NW3 1AJ,-0.176271,51.560823
,NW3 1AL,-0.174917,51.560757
,NW3 1AN,-0.176282,51.56236
,NW3 1AP,-0.176136,51.562763
,NW3 1AR,-0.176092,51.562855
,NW3 1AS,-0.175531,51.563086
,NW3 1AU,-0.175827,51.563271
,NW3 1AW,-0.176181,51.562701
,NW3 1AY,-0.176194,51.563456
,NW3 1AZ,-0.177161,51.562734
,NW3 1BA,-0.176612,51.562743
,NW3 1BB,-0.176761,51.562287
,NW3 1BD,-0.178381,51.55965
,NW3 1BE,-0.17825,51.559316
,NW3 1BJ,-0.172589,51.558373
,NW3 1BL,-0.171246,51.558766
,NW3 1BN,-0.171598,51.559356
,NW3 1BP,-0.171253,51.559683
,NW3 1BS,-0.171974,51.560036
,NW3 1BT,-0.17269,51.559454
,NW3 1BX,-0.17339,51.558907
,NW3 1BY,-0.173438,51.55952
,NW3 1DA,-0.172921,51.560168
,NW3 1DB,-0.176328,51.557946
,NW3 1DD,-0.177829,51.558662
,NW3 1DE,-0.177525,51.558315
,NW3 1DL,-0.178247,51.55687
,NW3 1DN,-0.178259,51.557634
,NW3 1DP,-0.178525,51.558214
,NW3 1DR,-0.17825,51.559316
,NW3 1DT,-0.178406,51.559732
,NW3 1DU,-0.178639,51.56076
,NW3 1DY,-0.178432,51.561252
,NW3 1EA,-0.178772,51.56141
,NW3 1EB,-0.177059,51.561044
,NW3 1ED,-0.175571,51.560659
,NW3 1EE,-0.175124,51.560643
,NW3 1EG,-0.174699,51.560456
,NW3 1EH,-0.17583,51.560294
,NW3 1EJ,-0.175569,51.559984
,NW3 1EL,-0.174247,51.560216
,NW3 1EN,-0.178064,51.55711
,NW3 1EQ,-0.173863,51.554293
,NW3 1ET,-0.175338,51.557814
,NW3 1EU,-0.175828,51.557821
,NW3 1EW,-0.177731,51.556772
,NW3 1EX,-0.176511,51.557697
,NW3 1EY,-0.176328,51.557586
,NW3 1FF,-0.173863,51.554293
,NW3 1FW,-0.173863,51.554293
,NW3 1GA,-0.173863,51.554293
,NW3 1HA,-0.175888,51.557058
,NW3 1HB,-0.176689,51.557574
,NW3 1HD,-0.177308,51.557619
,NW3 1HE,-0.176965,51.556805
,NW3 1HG,-0.176505,51.55713
,NW3 1HH,-0.17701,51.557138
,NW3 1HJ,-0.177563,51.556643
,NW3 1HL,-0.177604,51.557066
,NW3 1HN,-0.177705,51.556792
,NW3 1HP,-0.177781,51.557414
,NW3 1HQ,-0.177541,51.55649
,NW3 1HR,-0.17775,51.557752
,NW3 1HS,-0.177549,51.558082
,NW3 1HT,-0.176561,51.558255
,NW3 1HU,-0.176537,51.558138
,NW3 1HX,-0.176053,51.557987
,NW3 1HY,-0.176169,51.558312
,NW3 1HZ,-0.177176,51.558031
,NW3 1JA,-0.176466,51.558479
,NW3 1JD,-0.177709,51.558869
,NW3 1JE,-0.176267,51.558754
,NW3 1JG,-0.1765,51.559432
,NW3 1JH,-0.176622,51.559254
,NW3 1JJ,-0.176064,51.559497
,NW3 1JL,-0.175514,51.559552
,NW3 1JN,-0.175403,51.559166
,NW3 1JP,-0.175945,51.559244
,NW3 1JQ,-0.177078,51.556159
,NW3 1JR,-0.175602,51.559149
,NW3 1JS,-0.175649,51.559068
,NW3 1JX,-0.177396,51.557216
,NW3 1JY,-0.172666,51.557889
,NW3 1LA,-0.173374,51.558233
,NW3 1LB,-0.173316,51.558591
,NW3 1LD,-0.174189,51.558057
,NW3 1LE,-0.174734,51.558488
,NW3 1LF,-0.174734,51.558488
,NW3 1LG,-0.174311,51.558958
,NW3 1LH,-0.174056,51.559583
,NW3 1LJ,-0.175531,51.558752
,NW3 1LL,-0.175672,51.558946
,NW3 1LN,-0.175809,51.558316
,NW3 1LP,-0.175716,51.558458
,NW3 1LR,-0.175599,51.558585
,NW3 1LS,-0.175474,51.558023
,NW3 1LT,-0.175093,51.558178
,NW3 1LU,-0.174734,51.558488
,NW3 1ND,-0.173682,51.555216
,NW3 1NG,-0.173377,51.555367
,NW3 1NH,-0.172198,51.554824
,NW3 1NL,-0.172712,51.554949
,NW3 1NN,-0.172863,51.555149
,NW3 1NR,-0.17103,51.555534
,NW3 1NT,-0.169534,51.556491
,NW3 1NU,-0.169211,51.556279
,NW3 1NY,-0.170977,51.555057
,NW3 1PA,-0.17126,51.554819
,NW3 1PD,-0.170852,51.554201
,NW3 1PH,-0.169347,51.553611
,NW3 1PR,-0.174966,51.555578
,NW3 1PX,-0.175668,51.555697
,NW3 1PY,-0.175439,51.555657
,NW3 1PZ,-0.174839,51.555863
,NW3 1QA,-0.17651,51.555934
,NW3 1QB,-0.176737,51.556019
,NW3 1QD,-0.177078,51.556159
,NW3 1QE,-0.177649,51.556303
,NW3 1QF,-0.176803,51.556257
,NW3 1QG,-0.178015,51.556542
,NW3 1QH,-0.178229,51.55624
,NW3 1QJ,-0.176366,51.555923
,NW3 1QL,-0.176411,51.555519
,NW3 1QN,-0.178171,51.55587
,NW3 1QP,-0.177723,51.555899
,NW3 1QS,-0.17776,51.555702
,NW3 1QU,-0.178199,51.555547
,NW3 1QW,-0.175661,51.555867
,NW3 1QX,-0.177369,51.555732
,NW3 1QY,-0.177512,51.555392
,NW3 1QZ,-0.176613,51.55661
,NW3 1RD,-0.177273,51.555254
,NW3 1RE,-0.176254,51.555472
,NW3 1RG,-0.174452,51.555444
,NW3 1RH,-0.178285,51.556277
,NW3 1RL,-0.173863,51.554293
,NW3 1RP,-0.17413,51.555924
,NW3 1RR,-0.174696,51.556203
,NW3 1RS,-0.1742,51.556339
,NW3 1RT,-0.17359,51.556806
,NW3 1RU,-0.172955,51.557156
,NW3 1RX,-0.172204,51.556461
,NW3 1RY,-0.172374,51.556185
,NW3 1SA,-0.173701,51.555819
,NW3 1SB,-0.173664,51.555398
,NW3 1SD,-0.17434,51.555712
,NW3 1SJ,-0.172339,51.555258
,NW3 1SL,-0.171837,51.555196
,NW3 1SN,-0.170823,51.556358
,NW3 1SP,-0.169904,51.556983
,NW3 1SQ,-0.173863,51.554293
,NW3 1SR,-0.17042,51.557072
,NW3 1SS,-0.170496,51.556974
,NW3 1ST,-0.172037,51.557043
,NW3 1SU,-0.171947,51.556763
,NW3 1SX,-0.171253,51.556428
,NW3 1SY,-0.17273,51.555948
,NW3 1TA,-0.173085,51.555728
,NW3 1TH,-0.16942,51.557191
,NW3 1TJ,-0.170656,51.557309
,NW3 1TL,-0.172178,51.557486
,NW3 1TN,-0.173391,51.557442
,NW3 1TP,-0.173177,51.557735
,NW3 1TR,-0.173922,51.557881
,NW3 1TS,-0.174295,51.557573
,NW3 1TT,-0.17416,51.556968
,NW3 1TU,-0.175455,51.556332
,NW3 1TW,-0.173863,51.554293
,NW3 1TX,-0.175781,51.55649
,NW3 1TY,-0.175113,51.557316
,NW3 1UA,-0.174393,51.557286
,NW3 1UB,-0.174726,51.557238
,NW3 1WA,-0.173863,51.554293
,NW3 1WD,-0.173863,51.554293
,NW3 1WE,-0.173863,51.554293
,NW3 1WT,-0.173863,51.554293
,NW3 1WU,-0.173863,51.554293
,NW3 1XD,-0.173863,51.554293
,NW3 1YZ,-0.173863,51.554293
,NW3 1ZH,-0.173863,51.554293
,NW3 1ZU,-0.173863,51.554293
,NW3 2AA,-0.16828,51.552875
,NW3 2AB,-0.165223,51.551793
,NW3 2AE,-0.166081,51.551617
,NW3 2AF,-0.164573,51.55145
,NW3 2AG,-0.165013,51.550899
,NW3 2AH,-0.164901,51.550817
,NW3 2AJ,-0.164634,51.550642
,NW3 2AL,-0.163862,51.550126
,NW3 2AN,-0.162848,51.550937
,NW3 2AP,-0.162757,51.550333
,NW3 2AQ,-0.166314,51.552979
,NW3 2AR,-0.162363,51.550804
,NW3 2AS,-0.161948,51.551094
,NW3 2AT,-0.162731,51.549551
,NW3 2AU,-0.163947,51.551944
,NW3 2AW,-0.162766,51.552986
,NW3 2AX,-0.162766,51.552986
,NW3 2AY,-0.160672,51.548376
,NW3 2BA,-0.159862,51.547809
,NW3 2BB,-0.159422,51.547565
,NW3 2BD,-0.158161,51.546997
,NW3 2BE,-0.157013,51.546484
,NW3 2BF,-0.160079,51.54843
,NW3 2BG,-0.157649,51.546827
,NW3 2BH,-0.155165,51.545475
,NW3 2BL,-0.15308,51.544246
,NW3 2BN,-0.154154,51.544075
,NW3 2BP,-0.153733,51.544149
,NW3 2BQ,-0.154354,51.544842
,NW3 2BS,-0.155856,51.544434
,NW3 2BT,-0.154818,51.544427
,NW3 2BU,-0.154818,51.544427
,NW3 2BW,-0.173863,51.554293
,NW3 2BX,-0.164172,51.551363
,NW3 2BY,-0.163825,51.551762
,NW3 2BZ,-0.162938,51.551919
,NW3 2DA,-0.156439,51.54536
,NW3 2DB,-0.156439,51.54536
,NW3 2DD,-0.156439,51.54536
,NW3 2DE,-0.156439,51.54536
,NW3 2DF,-0.156439,51.54536
,NW3 2DG,-0.16373,51.554116
,NW3 2DH,-0.155816,51.545063
,NW3 2DN,-0.155816,51.545063
,NW3 2DP,-0.155816,51.545063
,NW3 2DQ,-0.156439,51.54536
,NW3 2DR,-0.155816,51.545063
,NW3 2DS,-0.154818,51.544427
,NW3 2DT,-0.154818,51.544427
,NW3 2DU,-0.157091,51.547061
,NW3 2DW,-0.155816,51.545063
,NW3 2DY,-0.156715,51.547802
,NW3 2EA,-0.157151,51.54771
,NW3 2EB,-0.157483,51.547706
,NW3 2ED,-0.157476,51.548236
,NW3 2EE,-0.157041,51.548301
,NW3 2EF,-0.156286,51.549504
,NW3 2EG,-0.156667,51.548269
,NW3 2EH,-0.157358,51.548666
,NW3 2EJ,-0.156927,51.549325
,NW3 2EL,-0.157692,51.549319
,NW3 2EN,-0.161709,51.552802
,NW3 2ER,-0.155535,51.546299
,NW3 2ES,-0.155586,51.546471
,NW3 2ET,-0.15644,51.546763
,NW3 2EX,-0.155819,51.547131
,NW3 2EY,-0.15589,51.54822
,NW3 2FJ,-0.173863,51.554293
,NW3 2FU,-0.155578,51.55308
,NW3 2GR,-0.173863,51.554293
,NW3 2HA,-0.155426,51.547934
,NW3 2HB,-0.156191,51.547551
,NW3 2HD,-0.155113,51.548532
,NW3 2HE,-0.155725,51.549108
,NW3 2HG,-0.156295,51.548901
,NW3 2HH,-0.155562,51.545985
,NW3 2HN,-0.157956,51.553486
,NW3 2HP,-0.157057,51.553607
,NW3 2HR,-0.157263,51.554582
,NW3 2HS,-0.156799,51.554646
,NW3 2HT,-0.156111,51.553826
,NW3 2HU,-0.155034,51.554061
,NW3 2HX,-0.154043,51.554306
,NW3 2HY,-0.154204,51.554965
,NW3 2JA,-0.153616,51.554875
,NW3 2JB,-0.152963,51.554622
,NW3 2JD,-0.151325,51.554803
,NW3 2JE,-0.153081,51.554201
,NW3 2JH,-0.157295,51.55308
,NW3 2JJ,-0.157295,51.55308
,NW3 2JL,-0.157295,51.55308
,NW3 2JN,-0.158633,51.555748
,NW3 2JP,-0.157095,51.555874
,NW3 2JR,-0.154186,51.555774
,NW3 2JT,-0.153599,51.555297
,NW3 2JU,-0.154886,51.555569
,NW3 2JX,-0.15548,51.555165
,NW3 2JY,-0.154757,51.55483
,NW3 2JZ,-0.15524,51.554316
,NW3 2LA,-0.156272,51.555546
,NW3 2LB,-0.155623,51.554466
,NW3 2LD,-0.156042,51.555174
,NW3 2LE,-0.156261,51.554755
,NW3 2LG,-0.157875,51.555508
,NW3 2LL,-0.164527,51.55439
,NW3 2LN,-0.163433,51.554678
,NW3 2LP,-0.16172,51.555308
,NW3 2LR,-0.159843,51.555701
,NW3 2LS,-0.159578,51.555481
,NW3 2LT,-0.159832,51.554901
,NW3 2LU,-0.160324,51.554881
,NW3 2LX,-0.16046,51.555423
,NW3 2LY,-0.16077,51.554897
,NW3 2NA,-0.160634,51.554071
,NW3 2NB,-0.161144,51.554921
,NW3 2ND,-0.16133,51.554325
,NW3 2NE,-0.161571,51.555072
,NW3 2NG,-0.163707,51.554323
,NW3 2NH,-0.161881,51.553818
,NW3 2NJ,-0.173863,51.554293
,NW3 2NL,-0.157775,51.554401
,NW3 2NN,-0.158022,51.554018
,NW3 2NP,-0.158372,51.554986
,NW3 2NQ,-0.162751,51.554056
,NW3 2NR,-0.158956,51.554806
,NW3 2NS,-0.159393,51.55478
,NW3 2NT,-0.158685,51.553651
,NW3 2NU,-0.158533,51.553855
,NW3 2NW,-0.168495,51.553633
,NW3 2NX,-0.158484,51.553279
,NW3 2NY,-0.160785,51.554178
,NW3 2PA,-0.160091,51.554203
,NW3 2PB,-0.161818,51.554671
,NW3 2PD,-0.1621,51.55446
,NW3 2PF,-0.166314,51.552979
,NW3 2PH,-0.170222,51.55482
,NW3 2PJ,-0.168662,51.554508
,NW3 2PL,-0.169144,51.554363
,NW3 2PN,-0.167403,51.553895
,NW3 2PP,-0.167885,51.553381
,NW3 2PR,-0.165852,51.554069
,NW3 2PS,-0.165151,51.553941
,NW3 2PT,-0.165937,51.554466
,NW3 2PU,-0.166609,51.554629
,NW3 2PY,-0.166293,51.554957
,NW3 2QB,-0.16676,51.555531
,NW3 2QD,-0.165527,51.555332
,NW3 2QE,-0.165583,51.554658
,NW3 2QF,-0.164566,51.5552
,NW3 2QG,-0.165324,51.553224
,NW3 2QH,-0.16328,51.553462
,NW3 2QJ,-0.161059,51.553094
,NW3 2QN,-0.160529,51.552996
,NW3 2QP,-0.159905,51.552744
,NW3 2QR,-0.15901,51.552849
,NW3 2QS,-0.158892,51.553177
,NW3 2QT,-0.160943,51.553461
,NW3 2QU,-0.163076,51.553171
,NW3 2QX,-0.163079,51.553792
,NW3 2QY,-0.164692,51.553862
,NW3 2QZ,-0.163422,51.552808
,NW3 2RB,-0.164941,51.554837
,NW3 2RD,-0.163997,51.555011
,NW3 2RE,-0.163003,51.555319
,NW3 2RF,-0.162029,51.55552
,NW3 2RJ,-0.167536,51.556667
,NW3 2RL,-0.166798,51.555657
,NW3 2RN,-0.167455,51.556189
,NW3 2RP,-0.167508,51.555578
,NW3 2RR,-0.168233,51.555482
,NW3 2RS,-0.168644,51.556019
,NW3 2RT,-0.169543,51.555556
,NW3 2RU,-0.16771,51.554862
,NW3 2RX,-0.167482,51.555155
,NW3 2RZ,-0.173863,51.554293
,NW3 2SA,-0.173863,51.554293
,NW3 2SB,-0.165486,51.556005
,NW3 2SE,-0.165647,51.556029
,NW3 2SH,-0.165202,51.556612
,NW3 2SJ,-0.164601,51.557206
,NW3 2SL,-0.164444,51.557869
,NW3 2SN,-0.164253,51.558684
,NW3 2SP,-0.162753,51.55902
,NW3 2SR,-0.163875,51.557329
,NW3 2SS,-0.163134,51.557803
,NW3 2ST,-0.164479,51.556721
,NW3 2SY,-0.164516,51.556089
,NW3 2TA,-0.163134,51.557102
,NW3 2TB,-0.162331,51.558033
,NW3 2TD,-0.163378,51.558203
,NW3 2TE,-0.163607,51.557891
,NW3 2TG,-0.163922,51.55831
,NW3 2TH,-0.161976,51.558621
,NW3 2TJ,-0.161536,51.558452
,NW3 2TL,-0.161966,51.557794
,NW3 2TN,-0.162663,51.556968
,NW3 2TR,-0.161814,51.557261
,NW3 2TS,-0.164339,51.555835
,NW3 2TT,-0.163429,51.556207
,NW3 2TU,-0.163206,51.556365
,NW3 2TX,-0.161879,51.556446
,NW3 2TY,-0.160304,51.556437
,NW3 2UA,-0.16058,51.557466
,NW3 2UB,-0.161003,51.557356
,NW3 2UD,-0.161303,51.556704
,NW3 2UE,-0.162326,51.556747
,NW3 2UJ,-0.160901,51.552714
,NW3 2UL,-0.16084,51.551382
,NW3 2UN,-0.160543,51.550146
,NW3 2UP,-0.160867,51.549288
,NW3 2UR,-0.173863,51.554293
,NW3 2UT,-0.159889,51.549929
,NW3 2UU,-0.159993,51.550911
,NW3 2UW,-0.160633,51.550786
,NW3 2UX,-0.160427,51.551969
,NW3 2UY,-0.160633,51.550786
,NW3 2XA,-0.162765,51.552995
,NW3 2XB,-0.162069,51.550233
,NW3 2XD,-0.162085,51.551986
,NW3 2XE,-0.162223,51.552501
,NW3 2XG,-0.162243,51.552699
,NW3 2XH,-0.160659,51.554068
,NW3 2XL,-0.161679,51.552394
,NW3 2XN,-0.160144,51.552172
,NW3 2XP,-0.160481,51.552411
,NW3 2XR,-0.161453,51.551554
,NW3 2XS,-0.161243,51.550687
,NW3 2XT,-0.161491,51.5499
,NW3 2XY,-0.159845,51.552077
,NW3 2YA,-0.15957,51.551399
,NW3 2YB,-0.159376,51.550128
,NW3 2YD,-0.159032,51.550428
,NW3 2YE,-0.158945,51.550076
,NW3 2YG,-0.158929,51.549752
,NW3 2YH,-0.158963,51.548916
,NW3 2YJ,-0.159197,51.548137
,NW3 2YN,-0.158476,51.548201
,NW3 2YP,-0.15823,51.54993
,NW3 2YR,-0.158159,51.550981
,NW3 2YS,-0.158446,51.551354
,NW3 2YT,-0.158825,51.55127
,NW3 2YU,-0.157784,51.550264
,NW3 2YY,-0.158789,51.552519
,NW3 3AA,-0.162482,51.544979
,NW3 3AB,-0.162252,51.543896
,NW3 3AD,-0.162089,51.542571
,NW3 3AG,-0.159868,51.541494
,NW3 3AH,-0.158353,51.541883
,NW3 3AJ,-0.157015,51.541892
,NW3 3AP,-0.157569,51.541646
,NW3 3AQ,-0.171871,51.541735
,NW3 3AR,-0.158032,51.541609
,NW3 3AS,-0.158735,51.54099
,NW3 3AT,-0.159161,51.54115
,NW3 3AU,-0.159197,51.540629
,NW3 3AX,-0.159276,51.540441
,NW3 3AY,-0.160323,51.540943
,NW3 3AZ,-0.157823,51.541434
,NW3 3BN,-0.170456,51.541066
,NW3 3BP,-0.170579,51.540168
,NW3 3BS,-0.168805,51.539439
,NW3 3BT,-0.166408,51.540247
,NW3 3BU,-0.167292,51.540495
,NW3 3BX,-0.169759,51.54119
,NW3 3BY,-0.170192,51.541538
,NW3 3DE,-0.163054,51.545113
,NW3 3DG,-0.162785,51.542843
,NW3 3DH,-0.173863,51.554293
,NW3 3DJ,-0.163571,51.541947
,NW3 3DL,-0.165021,51.541394
,NW3 3DN,-0.167945,51.541107
,NW3 3DP,-0.168498,51.540639
,NW3 3DR,-0.165252,51.54067
,NW3 3DS,-0.163738,51.541383
,NW3 3DU,-0.162344,51.541964
,NW3 3DX,-0.163447,51.544301
,NW3 3DY,-0.163702,51.544054
,NW3 3EA,-0.16304,51.544016
,NW3 3EH,-0.164823,51.5456
,NW3 3EJ,-0.163856,51.545612
,NW3 3EL,-0.164208,51.545114
,NW3 3EN,-0.166684,51.544505
,NW3 3EP,-0.168961,51.54454
,NW3 3ER,-0.168135,51.544653
,NW3 3ES,-0.170145,51.544145
,NW3 3ET,-0.170788,51.54429
,NW3 3EU,-0.172399,51.544054
,NW3 3EX,-0.173371,51.542451
,NW3 3EY,-0.171761,51.544125
,NW3 3FB,-0.173863,51.554293
,NW3 3FF,-0.173863,51.554293
,NW3 3HA,-0.173234,51.542287
,NW3 3HF,-0.174117,51.543281
,NW3 3HH,-0.155121,51.543703
,NW3 3HJ,-0.170406,51.544824
,NW3 3HL,-0.168292,51.545034
,NW3 3HN,-0.171282,51.544559
,NW3 3HP,-0.172566,51.544543
,NW3 3HR,-0.171875,51.544892
,NW3 3HS,-0.171634,51.545499
,NW3 3HT,-0.172018,51.54528
,NW3 3HU,-0.172488,51.545072
,NW3 3HX,-0.173283,51.544662
,NW3 3HY,-0.174205,51.544325
,NW3 3JB,-0.171404,51.545118
,NW3 3JG,-0.168635,51.54405
,NW3 3JH,-0.170737,51.543777
,NW3 3JJ,-0.171305,51.543273
,NW3 3JL,-0.170401,51.543169
,NW3 3JN,-0.16945,51.543496
,NW3 3JP,-0.16945,51.543496
,NW3 3JR,-0.16945,51.543496
,NW3 3JS,-0.168087,51.54369
,NW3 3JT,-0.166432,51.543593
,NW3 3JU,-0.166432,51.543593
,NW3 3JW,-0.167328,51.543562
,NW3 3JX,-0.166432,51.543593
,NW3 3JY,-0.166031,51.543883
,NW3 3JZ,-0.16837,51.54311
,NW3 3LD,-0.165341,51.543836
,NW3 3LG,-0.167459,51.544229
,NW3 3LH,-0.163938,51.544651
,NW3 3LJ,-0.16575,51.544409
,NW3 3LL,-0.162198,51.544875
,NW3 3LN,-0.161359,51.544943
,NW3 3LP,-0.159857,51.544724
,NW3 3LR,-0.160413,51.544443
,NW3 3LT,-0.161086,51.54457
,NW3 3LU,-0.161373,51.544602
,NW3 3LX,-0.161878,51.544241
,NW3 3LY,-0.161968,51.544503
,NW3 3LZ,-0.16058,51.544589
,NW3 3NA,-0.162239,51.544228
,NW3 3ND,-0.172038,51.54261
,NW3 3NE,-0.172038,51.54261
,NW3 3NF,-0.172525,51.542348
,NW3 3NG,-0.172423,51.543075
,NW3 3NH,-0.172459,51.542536
,NW3 3NJ,-0.173084,51.543858
,NW3 3NN,-0.167488,51.542809
,NW3 3NP,-0.172539,51.542708
,NW3 3NQ,-0.172356,51.542966
,NW3 3NR,-0.172701,51.543432
,NW3 3NT,-0.17176,51.543073
,NW3 3NU,-0.171155,51.542704
,NW3 3NW,-0.172038,51.54261
,NW3 3NX,-0.171155,51.542704
,NW3 3NY,-0.171155,51.542704
,NW3 3NZ,-0.172038,51.54261
,NW3 3PA,-0.168832,51.543082
,NW3 3PL,-0.164637,51.544131
,NW3 3PN,-0.164637,51.544131
,NW3 3PP,-0.164637,51.544131
,NW3 3PS,-0.162036,51.543902
,NW3 3PT,-0.161427,51.543973
,NW3 3PU,-0.161181,51.543996
,NW3 3PX,-0.160432,51.543957
,NW3 3PY,-0.163369,51.543743
,NW3 3QA,-0.156331,51.544109
,NW3 3QB,-0.156376,51.543687
,NW3 3QD,-0.154288,51.543627
,NW3 3QE,-0.153156,51.543789
,NW3 3QP,-0.156503,51.542709
,NW3 3QR,-0.158479,51.542335
,NW3 3QS,-0.160204,51.542119
,NW3 3QT,-0.159862,51.542366
,NW3 3QU,-0.160977,51.542266
,NW3 3QX,-0.165215,51.541946
,NW3 3QY,-0.16422,51.54193
,NW3 3RA,-0.166643,51.542643
,NW3 3RB,-0.167023,51.541803
,NW3 3RD,-0.168689,51.541623
,NW3 3RE,-0.161537,51.541951
,NW3 3RP,-0.158867,51.542719
,NW3 3RR,-0.163376,51.542484
,NW3 3RS,-0.163428,51.542637
,NW3 3RT,-0.1632,51.542931
,NW3 3RU,-0.161926,51.543396
,NW3 3RX,-0.161926,51.543396
,NW3 3RY,-0.161257,51.543548
,NW3 3SA,-0.163444,51.543312
,NW3 3SB,-0.163727,51.543092
,NW3 3SD,-0.16405,51.542584
,NW3 3SE,-0.164153,51.542966
,NW3 3SG,-0.164258,51.543229
,NW3 3SH,-0.164829,51.542578
,NW3 3SJ,-0.164151,51.542568
,NW3 3SL,-0.166893,51.542161
,NW3 3SN,-0.168587,51.542008
,NW3 3SP,-0.166007,51.542327
,NW3 3SR,-0.167555,51.542198
,NW3 3SS,-0.168524,51.542492
,NW3 3ST,-0.170209,51.542195
,NW3 3SU,-0.165746,51.542719
,NW3 3WG,-0.173863,51.554293
,NW3 3XR,-0.173863,51.554293
,NW3 3XU,-0.173863,51.554293
,NW3 3XX,-0.16094,51.543525
,NW3 3ZN,-0.173863,51.554293
,NW3 3ZW,-0.173863,51.554293
,NW3 4AA,-0.167707,51.550267
,NW3 4AB,-0.167569,51.549752
,NW3 4AD,-0.167569,51.549752
,NW3 4AE,-0.16815,51.550004
,NW3 4AG,-0.167582,51.549429
,NW3 4AH,-0.168742,51.549627
,NW3 4AJ,-0.168399,51.549208
,NW3 4AL,-0.167287,51.548591
,NW3 4AN,-0.167613,51.548296
,NW3 4AR,-0.168475,51.54875
,NW3 4AS,-0.16856,51.548779
,NW3 4AT,-0.168862,51.548885
,NW3 4AU,-0.169969,51.548899
,NW3 4AW,-0.168895,51.549072
,NW3 4AX,-0.171127,51.549142
